,train_rmse,train_r2,val_rmse,val_r2,feats,patience,num_layers,shape,activ_func,dropout_rate,batch_size,lr
81,24.54044340310142,-1.712475294261857,15.349356320758698,-0.0695376093623393,intuition,50,3,"[128, 32, 8]",relu,0.5,32,0.001
82,8.608272589079345,0.667076908240402,14.333996579325625,0.0718373736029358,intuition,50,3,"[128, 32, 8]",relu,0.0,128,0.001
83,18.63576517278048,-0.5566792082934606,13.483966700198025,0.1767447292272912,intuition,50,3,"[128, 32, 8]",relu,0.25,128,0.001
84,26.26780263746128,-2.095238075492309,17.686655632661154,-0.4161518096873854,intuition,50,3,"[128, 32, 8]",relu,0.5,128,0.001
85,14.403389886147314,0.070543295575972,17.412760877363688,-0.3946071918628998,all_feats,50,3,"[4, 32, 32]",relu,0.0,2,0.001
86,17.152584983951478,-0.3189448954668913,17.872057228159555,-0.4449994761654465,all_feats,50,3,"[4, 32, 32]",relu,0.25,2,0.001
87,19.832825255336523,-0.7626920758967206,18.49674748408676,-0.5834451319623163,all_feats,50,3,"[4, 32, 32]",relu,0.5,2,0.001
88,12.11747540152578,0.3419691521980197,12.69229400678608,0.2739404817731865,all_feats,50,3,"[4, 32, 32]",relu,0.0,8,0.001
89,15.172744734364212,-0.0325682314120393,13.248368796236738,0.2091442799617588,all_feats,50,3,"[4, 32, 32]",relu,0.25,8,0.001
90,16.556887286107074,-0.2285960647886064,13.248005575574052,0.2090615346508368,all_feats,50,3,"[4, 32, 32]",relu,0.5,8,0.001
91,11.179533848810008,0.4400696772928189,13.031158279751637,0.2341493687308196,all_feats,50,3,"[4, 32, 32]",relu,0.0,32,0.001
92,14.374549119631064,0.0739289455398836,13.060514242240126,0.230395597412391,all_feats,50,3,"[4, 32, 32]",relu,0.25,32,0.001
93,18.2416568611353,-0.4911707928876625,14.352418325084493,0.0694899343619222,all_feats,50,3,"[4, 32, 32]",relu,0.5,32,0.001
94,11.069913006137591,0.4509115339489528,13.279601927272278,0.204759322125165,all_feats,50,3,"[4, 32, 32]",relu,0.0,128,0.001
95,14.813007257353174,0.0165393699433117,13.440391087436584,0.1854915430068974,all_feats,50,3,"[4, 32, 32]",relu,0.25,128,0.001
96,18.288210709318754,-0.4987895665959085,15.635068439390484,-0.1047320625242284,all_feats,50,3,"[4, 32, 32]",relu,0.5,128,0.001
97,14.359481791090776,0.0762986503168547,19.236827417913084,-0.6974483296412604,percent_features,50,3,"[4, 32, 32]",relu,0.0,2,0.001
98,17.046428126776135,-0.3020850503429012,17.893093405507933,-0.481521887411716,percent_features,50,3,"[4, 32, 32]",relu,0.25,2,0.001
99,18.13087755835868,-0.4782890953655337,15.795183014058688,-0.127170007591638,percent_features,50,3,"[4, 32, 32]",relu,0.5,2,0.001
100,12.672133798125714,0.2804996841439406,13.297886838175504,0.2016579276517025,percent_features,50,3,"[4, 32, 32]",relu,0.0,8,0.001
101,14.785269148195066,0.0196997527792354,13.139991660178598,0.2216402609029794,percent_features,50,3,"[4, 32, 32]",relu,0.25,8,0.001
102,16.69309058575339,-0.2489856211561869,13.23073842390966,0.21094010674797,percent_features,50,3,"[4, 32, 32]",relu,0.5,8,0.001
103,11.739980465374591,0.3825874246409182,12.858658389910556,0.2542785958132477,percent_features,50,3,"[4, 32, 32]",relu,0.0,32,0.001
104,14.938161314398355,0.0002645176041245,13.265149215952356,0.2060734835804885,percent_features,50,3,"[4, 32, 32]",relu,0.25,32,0.001
105,18.38293174408572,-0.5194944142733935,14.821972461720472,0.0062809041921842,percent_features,50,3,"[4, 32, 32]",relu,0.5,32,0.001
106,11.53794724825518,0.4035328452092438,13.030615380678856,0.2343662090956786,percent_features,50,3,"[4, 32, 32]",relu,0.0,128,0.001
107,14.943799262339413,-0.0014401646065104,14.215121048370886,0.0879553393442539,percent_features,50,3,"[4, 32, 32]",relu,0.25,128,0.001
108,18.84023867154911,-0.590680924565156,16.083171143254127,-0.1762534722430187,percent_features,50,3,"[4, 32, 32]",relu,0.5,128,0.001
109,14.28985888378985,0.0850971359492825,17.147448830971086,-0.3289004156351384,high_corrs,50,3,"[4, 32, 32]",relu,0.0,2,0.001
110,16.489958214084677,-0.2186053999729939,17.11774361825016,-0.3380868759812013,high_corrs,50,3,"[4, 32, 32]",relu,0.25,2,0.001
111,19.39081267243333,-0.6971327362273423,17.57574308208554,-0.4278596508434392,high_corrs,50,3,"[4, 32, 32]",relu,0.5,2,0.001
112,12.386236348130222,0.3127261359230425,12.660226303483292,0.2777107162217327,high_corrs,50,3,"[4, 32, 32]",relu,0.0,8,0.001
